-0.7274247492 0.2284008968
-0.7173913043 0.2312916240
-0.7073578595 0.2342113823
-0.6973244147 0.2371381691
-0.6872909699 0.2400560383
-0.6772575251 0.2429533339
-0.6672240803 0.2458214920
-0.6571906355 0.2486542104
-0.6471571906 0.2514468612
-0.6371237458 0.2541960697
-0.6270903010 0.2568994076
-0.6170568562 0.2595551660
-0.6070234114 0.2621621865
-0.5969899666 0.2647197335
-0.5869565217 0.2717772715
-0.5769230769 0.2759752174
-0.5668896321 0.2790145462
-0.5568561873 0.2812135752
-0.5468227425 0.2838416540
-0.5367892977 0.2860813319
-0.5267558528 0.2889320897
-0.5167224080 0.2919610441
-0.5066889632 0.2931939782
-0.4966555184 0.2926651081
-0.4866220736 0.2946168310
-0.4765886288 0.2962035407
-0.4665551839 0.2973299806
-0.4565217391 0.2975809730
-0.4464882943 0.2972245490
-0.4364548495 0.2990217934
-0.4264214047 0.3007760066
-0.4163879599 0.3024877441
-0.4063545151 0.2925044620
-0.3963210702 0.2804992231
-0.3862876254 0.2738220430
-0.3762541806 0.2689877490
-0.3662207358 0.2651926534
-0.3561872910 0.2620913807
-0.3461538462 0.2594973461
-0.3361204013 0.2572960795
-0.3260869565 0.2554113547
-0.3160535117 0.2537894159
-0.3060200669 0.2523907166
-0.2959866221 0.2511852085
-0.2859531773 0.2501494755
-0.2759197324 0.2492648984
-0.2658862876 0.2485164317
-0.2558528428 0.2478917582
-0.2458193980 0.2473806900
-0.2357859532 0.2469747320
-0.2257525084 0.2466667592
-0.2157190635 0.2464507716
-0.2056856187 0.2463217083
-0.1956521739 0.2462753020
-0.1856187291 0.2357959662
-0.1755852843 0.2310092789
-0.1655518395 0.2276281605
-0.1555183946 0.2249893283
-0.1454849498 0.2228507401
-0.1354515050 0.2210908891
-0.1254180602 0.2245753853
-0.1153846154 0.2256236133
-0.1053511706 0.2258862702
-0.0953177258 0.2257633034
-0.0852842809 0.2253609700
-0.0752508361 0.2246925227
-0.0652173913 0.2237028386
-0.0551839465 0.2222187614
-0.0451505017 0.2195853054
-0.0351170569 0.2158470242
-0.0250836120 0.2162480567
-0.0150501672 0.2167990554
-0.0050167224 0.2175005109
0.0050167224 0.2183541073
0.0150501672 0.2193627522
0.0250836120 0.2205306551
0.0351170569 0.2218634618
0.0451505017 0.2273570801
0.0551839465 0.2317745721
0.0652173913 0.2416372323
0.0752508361 0.2519607097
0.0852842809 0.2590694677
0.0953177258 0.2649309479
0.1053511706 0.2699927798
0.1153846154 0.2743626067
0.1254180602 0.2777745610
0.1354515050 0.2786849022
0.1454849498 0.2848823616
0.1555183946 0.2916403680
0.1655518395 0.2993104171
0.1755852843 0.3086569324
0.1856187291 0.3226565977
0.1956521739 0.3369038129
0.2056856187 0.3379072220
0.2157190635 0.3388404049
0.2257525084 0.3397110664
0.2357859532 0.3405262886
0.2458193980 0.3412927731
0.2558528428 0.3420170556
0.2658862876 0.3427057129
0.2759197324 0.3433655783
0.2859531773 0.3440039860
0.2959866221 0.3446290689
0.3060200669 0.3452501430
0.3160535117 0.3458782356
0.3260869565 0.3465268433
0.3361204013 0.3472130791
0.3461538462 0.3479594990
0.3561872910 0.3487971939
0.3662207358 0.3497714371
0.3762541806 0.3509530742
0.3862876254 0.3524649918
0.3963210702 0.3545589619
0.4063545151 0.3579598727
0.4163879599 0.3662300125
0.4264214047 0.3643166006
0.4364548495 0.3622621778
0.4464882943 0.3600558876
0.4565217391 0.3576837416
0.4665551839 0.3551273243
0.4765886288 0.3523617070
0.4866220736 0.3493518837
0.4966555184 0.3460462181
0.5066889632 0.3423631141
0.5167224080 0.3381596617
0.5267558528 0.3331386074
0.5367892977 0.3264087578
0.5468227425 0.3149650378
0.5568561873 0.3139332683
0.5668896321 0.3129109526
0.5769230769 0.3119036792
0.5869565217 0.3109179978
0.5969899666 0.3099616192
0.6070234114 0.3090436669
0.6170568562 0.3081749957
0.6270903010 0.3073685981
0.6371237458 0.3066401319
0.6471571906 0.3060086092
0.6571906355 0.3054973099
0.6672240803 0.3051350124
0.6772575251 0.3049576756
0.6872909699 0.3050107841
0.6973244147 0.3053526867
0.7073578595 0.3060594682
0.7173913043 0.3072322622
0.7274247492 0.3090086083
0.7374581940 0.3115808224
0.7474916388 0.3152272343
0.7575250836 0.3203687837
0.7675585284 0.3276804518
0.7775919732 0.3383374070
0.7876254181 0.3546609187
0.7976588629 0.3823999882
0.8076923077 0.4481139075
0.8177257525 0.4914594240
0.8277591973 0.4412493730
0.8377926421 0.3837949176
0.8478260870 0.3151586177
0.8578595318 0.2253447486
0.8678929766 0.0407975862
0.8779264214 0.0000000000
0.8879598662 0.0000000000
0.8979933110 0.0000000000
0.9080267559 0.0000000000
0.9180602007 0.0000000000
0.9280936455 0.0000000000
